Generation,Train,Test
0,1,1
1,1.00265,1
2,1.05248,1
3,1.05248,1
4,1.05248,1
5,1.16913,1
6,1.16913,1
7,1.16913,1
8,1.16913,1
9,1.16913,1
10,1.17877,1
11,1.18811,1
12,1.18811,1
13,1.18926,1
14,1.18926,1
15,1.18926,1
16,1.18926,1
17,1.18926,1
18,1.18926,1
19,1.18926,1
20,1.257,1
21,1.32162,1
22,1.33884,1
23,1.33884,1
24,1.35326,1
25,1.35326,1
26,1.47623,1
27,1.48557,1
28,1.48557,1
29,1.48557,1
30,1.48672,1
31,1.49606,1
32,1.5017,1
33,1.5017,1
34,1.5017,1
35,1.5017,1
36,1.5017,1
37,1.5017,1
38,1.5017,1
39,1.5017,1
40,1.5017,1
41,1.5017,1
42,1.5017,1
43,1.5017,1
44,1.5017,1
45,1.5017,1
46,1.5017,1
47,1.5017,1
48,1.5017,1
49,1.5017,1
50,1.5017,1
51,1.5017,1
52,1.5017,1
53,1.5017,1
54,1.5017,1
55,1.5017,1
56,1.5017,1
57,1.55001,1
58,1.55001,1
59,1.55001,1
60,1.55079,1
61,1.55079,1
62,1.55079,1
63,1.55079,1
64,1.57287,1
65,1.57287,1
66,1.57287,1
67,1.57287,1
68,1.57287,1
69,1.57287,1
70,1.57287,1
71,1.57287,1
72,1.57287,1
73,1.57287,1
74,1.57287,1
75,1.57287,1
76,1.57287,1
77,1.57287,1
78,1.57287,1
79,1.57287,1
80,1.57287,1
81,1.57287,1
82,1.57287,1
83,1.57287,1
84,1.63278,1
85,1.63278,1
86,1.63278,1
87,1.63278,1
88,1.63278,1
89,1.63278,1
90,1.63278,1
91,1.63278,1
92,1.63278,1
93,1.64281,1
94,1.64281,1
95,1.64281,1
96,1.64281,1
97,1.64281,1
98,1.64281,1
99,1.64281,1.60996
100,1.64281,1.60996
101,1.64281,1.60996
102,1.64281,1.60996
103,1.64281,1.60996
104,1.64281,1.60996
105,1.64281,1.60996
106,1.64281,1.60996
107,1.64281,1.60996
108,1.64281,1.60996
109,1.64281,1.60996
110,1.64281,1.60996
111,1.64281,1.60996
112,1.69345,1.48607
113,1.69345,1.48607
114,1.69345,1.48607
115,1.70604,1.49562
116,1.72473,1.22247
117,1.72473,1.22247
118,2.0383,1.33375
119,2.0383,1.33375
120,2.11769,1.23919
121,2.1247,1.11261
122,2.23719,1.30777
123,2.24171,1.25947
124,2.3241,1.30549
125,2.3241,1.30549
126,2.3241,1.30549
127,2.3241,1.30549
128,2.32511,1.30549
129,2.5653,1.137
130,2.5653,1.137
131,2.5653,1.137
132,2.5653,1.137
133,2.5653,1.137
134,2.65156,1.30436
135,2.71929,1.137
136,2.80791,1.137
137,2.80791,1.137
138,2.80791,1.137
139,2.85693,1.137
140,2.85693,1.137
141,2.87016,1.137
142,2.87016,1.137
143,2.87596,1.137
144,2.95069,1.137
145,2.96066,1.137
146,2.96066,1.137
147,3.18659,1.06835
148,3.18659,1.06835
149,3.22832,1.06835
150,3.31594,1.06835
151,3.31594,1.06835
152,3.31594,1.06835
153,3.54487,1
154,3.54487,1
155,3.54487,1
156,3.54896,1
157,3.63659,1
158,3.63659,1
159,3.80959,1
160,3.80959,1
161,3.81724,1
162,3.81724,1
